customer_id,gender,age,under_30,senior_citizen,married,dependents,number_of_dependents,country,state,city,zip_code,latitude,longitude,population,quarter,referred_a_friend,number_of_referrals,tenure_in_months,offer,phone_service,avg_monthly_long_distance_charges,multiple_lines,internet_service,internet_type,avg_monthly_gb_download,online_security,online_backup,device_protection_plan,premium_tech_support,streaming_tv,streaming_movies,streaming_music,unlimited_data,contract,paperless_billing,payment_method,monthly_charge,total_charges,total_refunds,total_extra_data_charges,total_long_distance_charges,total_revenue,satisfaction_score,customer_status,churn_label,churn_score,cltv,churn_category,churn_reason
3540-RZJYU,Female,21,True,False,False,False,0,United States,California,Zenia,95595,40.170357,-123.417298,259,Q3,False,0,15,None,True,20.03,False,True,Fiber Optic,59,True,False,False,False,True,False,True,False,Month-to-Month,False,Bank Withdrawal,86.2,1270.2,0.0,100,300.45000000000005,1670.65,1,Churned,True,90,5829,Dissatisfaction,Lack of self-service on Website
2091-MJTFX,Female,57,False,False,True,True,2,United States,California,Auburn,95602,38.99003,-121.114408,18197,Q3,True,1,30,None,False,0.0,False,True,DSL,12,False,False,False,True,True,True,True,True,Month-to-Month,False,Credit Card,51.2,1561.5,0.0,0,0.0,1561.5,3,Churned,True,79,4568,Dissatisfaction,Network reliability
0883-EIBTI,Female,23,True,False,False,False,0,United States,California,Clarksburg,95612,38.384648,-121.578701,1417,Q3,False,0,2,None,True,28.02,False,False,None,0,False,False,False,False,False,False,False,False,Month-to-Month,False,Mailed Check,19.5,31.55,0.0,0,56.04,87.59,3,Churned,True,82,2484,Dissatisfaction,Limited range of services
7571-YXDAD,Female,37,False,False,False,False,0,United States,California,Davis,95618,38.544002,-121.685559,648,Q3,False,0,2,None,True,38.28,True,True,Fiber Optic,18,False,False,False,False,False,False,False,True,Month-to-Month,False,Credit Card,74.9,147.15,0.0,0,76.56,223.71,1,Churned,True,93,2078,Price,Long distance charges
3393-FMZPV,Female,59,False,False,False,False,0,United States,California,Elverta,95626,38.734997,-121.463719,6197,Q3,False,0,25,None,True,36.24,True,True,Fiber Optic,3,False,True,False,False,True,True,True,True,Month-to-Month,True,Bank Withdrawal,100.25,2387.75,0.0,0,906.0,3293.75,1,Churned,True,74,2195,Price,Extra data charges
7486-KSRVI,Male,56,False,False,False,False,0,United States,California,Folsom,95630,38.672638,-121.147403,51855,Q3,False,0,43,Offer B,True,39.37,True,True,Fiber Optic,23,False,False,False,True,True,True,True,False,One Year,True,Bank Withdrawal,100.0,4211.55,0.0,140,1692.9099999999999,6044.46,1,Churned,True,93,4760,Dissatisfaction,Product dissatisfaction
8443-WVPSS,Male,58,False,False,True,False,0,United States,California,Galt,95632,38.274451,-121.259201,24194,Q3,True,5,10,None,True,43.28,False,True,Fiber Optic,12,False,True,False,True,True,True,True,True,Month-to-Month,True,Bank Withdrawal,99.85,990.9,0.0,0,432.8,1423.7,1,Churned,True,69,4243,Dissatisfaction,Service dissatisfaction
3006-XIMLN,Female,34,False,False,False,False,0,United States,California,Garden Valley,95633,38.852544,-120.837669,2536,Q3,False,0,2,None,True,42.89,True,True,Fiber Optic,13,False,False,False,False,True,True,True,True,Month-to-Month,True,Bank Withdrawal,94.2,193.8,0.0,0,85.78,279.58000000000004,2,Churned,True,79,5299,Dissatisfaction,Lack of self-service on Website
6305-YLBMM,Male,50,False,False,False,False,0,United States,California,Hood,95639,38.375325,-121.507935,213,Q3,False,0,69,None,True,2.52,False,True,Fiber Optic,24,False,True,True,True,True,True,True,True,One Year,True,Bank Withdrawal,104.05,7262.0,0.0,0,173.88,7435.88,3,Churned,True,91,4254,Attitude,Attitude of service provider
3647-GMGDH,Male,52,False,False,True,False,0,United States,California,Jackson,95642,38.336216,-120.76901,6202,Q3,True,7,22,None,True,37.8,False,True,Fiber Optic,15,False,False,True,False,True,True,True,True,Month-to-Month,True,Credit Card,94.7,1914.9,0.0,0,831.5999999999999,2746.5,2,Churned,True,72,5615,Attitude,Attitude of support person
6595-COKXZ,Female,63,False,False,False,False,0,United States,California,Plymouth,95669,38.489273,-120.891614,2220,Q3,False,0,1,Offer E,True,48.31,False,True,Cable,22,False,False,False,False,False,False,False,True,Month-to-Month,True,Mailed Check,44.45,44.45,0.0,0,48.31,92.76,3,Churned,True,65,4879,Attitude,Attitude of service provider
0362-ZBZWJ,Male,46,False,False,False,False,0,United States,California,Thornton,95686,38.157794,-121.520223,1472,Q3,False,0,36,None,True,24.66,True,True,Fiber Optic,22,False,False,False,False,False,True,True,True,Month-to-Month,True,Bank Withdrawal,84.9,3067.2,0.0,0,887.76,3954.96,1,Churned,True,69,2455,Attitude,Attitude of service provider
4211-MMAZN,Male,41,False,False,False,False,0,United States,California,Vacaville,95688,38.419088,-122.024568,32564,Q3,False,0,1,Offer E,True,23.16,False,False,None,0,False,False,False,False,False,False,False,False,Month-to-Month,False,Mailed Check,20.25,20.25,0.0,0,23.16,43.41,1,Churned,True,89,2959,Attitude,Attitude of support person
4274-OWWYO,Male,56,False,False,False,False,0,United States,California,Walnut Grove,95690,38.240419,-121.587535,2344,Q3,False,0,1,None,True,4.8,False,True,Fiber Optic,11,False,True,False,False,False,False,False,True,Month-to-Month,True,Bank Withdrawal,74.35,74.35,0.0,0,4.8,79.14999999999999,3,Churned,True,66,5633,Other,Deceased
1541-ETJZO,Male,58,False,False,False,False,0,United States,California,Wheatland,95692,39.043387,-121.409837,3600,Q3,False,0,1,Offer E,True,47.83,True,True,DSL,12,False,False,True,True,False,False,False,False,Month-to-Month,False,Mailed Check,62.05,62.05,0.0,10,47.83,119.88,2,Churned,True,86,2937,Other,Moved
4106-HADHQ,Male,42,False,False,True,False,0,United States,California,Emigrant Gap,95715,39.23754,-120.720196,185,Q3,True,1,39,None,True,35.7,False,True,DSL,9,True,False,True,True,True,True,True,True,One Year,False,Credit Card,80.0,3182.95,0.0,0,1392.3000000000002,4575.25,1,Churned,True,76,2704,Other,Moved
2369-UAPKZ,Male,43,False,False,False,False,0,United States,California,Meadow Vista,95722,39.003358,-121.022539,3747,Q3,False,0,5,Offer E,True,38.89,True,True,Fiber Optic,8,False,True,True,False,True,True,True,True,Month-to-Month,False,Mailed Check,104.1,541.9,0.0,0,194.45,736.3499999999999,3,Churned,True,76,3131,Other,Moved
0637-KVDLV,Male,30,False,False,False,False,0,United States,California,Elk Grove,95758,38.35363,-121.44195,47065,Q3,False,0,2,Offer E,True,17.22,True,True,Fiber Optic,30,False,False,False,False,False,False,False,True,Month-to-Month,True,Bank Withdrawal,76.5,162.45,0.0,0,34.44,196.89,1,Churned,True,80,5944,Other,Don't know
6633-MPWBS,Male,47,False,False,False,False,0,United States,California,Woodland,95776,38.694081,-121.694431,15022,Q3,False,0,5,Offer E,True,7.31,False,True,DSL,18,False,False,False,True,False,False,False,True,Month-to-Month,True,Bank Withdrawal,49.2,216.9,0.0,0,36.55,253.45,1,Churned,True,73,4336,Competitor,Competitor offered more data
8785-EPNCG,Male,42,False,False,False,False,0,United States,California,Sacramento,95815,38.608405,-121.449942,25355,Q3,False,0,11,None,True,30.91,True,False,None,0,False,False,False,False,False,False,False,False,Month-to-Month,False,Credit Card,23.15,245.2,0.0,0,340.01,585.21,1,Churned,True,65,5671,Competitor,Competitor made better offer
5729-KLZAR,Female,22,True,False,True,False,0,United States,California,Sacramento,95817,38.550722,-121.457314,14966,Q3,True,1,4,Offer E,True,44.28,False,True,Fiber Optic,59,False,False,False,False,False,True,True,False,Month-to-Month,False,Bank Withdrawal,80.85,302.75,0.0,40,177.12,519.87,1,Churned,True,73,2961,Competitor,Competitor had better devices
1582-RAFML,Male,26,True,False,False,False,0,United States,California,Sacramento,95821,38.625096,-121.383658,35426,Q3,False,0,1,Offer E,True,23.63,True,True,Cable,85,False,True,False,True,False,False,False,True,Month-to-Month,False,Mailed Check,60.1,60.1,0.0,0,23.63,83.73,1,Churned,True,88,5654,Competitor,Competitor had better devices
8740-CRYFY,Male,62,False,False,False,False,0,United States,California,Sacramento,95823,38.475465,-121.443625,72199,Q3,False,0,1,Offer E,True,23.96,False,True,Fiber Optic,22,False,False,False,False,True,False,False,True,Month-to-Month,True,Bank Withdrawal,78.95,78.95,0.0,0,23.96,102.91,2,Churned,True,75,2038,Competitor,Competitor offered higher download speeds
2962-XPMCQ,Male,56,False,False,False,False,0,United States,California,Sacramento,95828,38.486938,-121.395805,54880,Q3,False,0,2,Offer E,True,6.47,False,True,DSL,21,False,False,False,False,False,False,False,True,Month-to-Month,True,Bank Withdrawal,45.15,98.5,0.0,0,12.94,111.44,2,Churned,True,81,2699,Competitor,Competitor offered higher download speeds
1678-FYZOW,Female,28,True,False,False,False,0,United States,California,Sacramento,95835,38.685069,-121.543709,854,Q3,False,0,3,Offer E,True,46.6,False,True,Fiber Optic,76,False,False,False,False,True,False,False,True,Month-to-Month,True,Bank Withdrawal,79.4,244.65,0.0,0,139.8,384.45000000000005,1,Churned,True,90,2448,Competitor,Competitor offered higher download speeds
8627-EHGIP,Male,38,False,False,False,False,0,United States,California,Sacramento,95838,38.646096,-121.442433,34894,Q3,False,0,44,Offer B,False,0.0,False,True,Cable,4,False,True,True,False,True,True,True,True,One Year,True,Credit Card,53.95,2375.4,0.0,0,0.0,2375.4,2,Churned,True,91,3051,Competitor,Competitor offered more data
5480-TBGPH,Female,63,False,False,True,False,0,United States,California,Sacramento,95842,38.687367,-121.34848,31373,Q3,False,0,24,None,True,44.96,False,True,Fiber Optic,28,False,True,True,False,True,True,True,True,Month-to-Month,True,Credit Card,99.3,2431.35,0.0,0,1079.04,3510.39,3,Churned,True,69,4811,Competitor,Competitor offered more data
8854-CCVSQ,Male,58,False,False,False,False,0,United States,California,Browns Valley,95918,39.292334,-121.320597,1477,Q3,False,0,18,None,True,38.87,True,True,Fiber Optic,7,False,True,False,False,False,False,False,False,Month-to-Month,True,Bank Withdrawal,80.65,1451.9,0.0,30,699.66,2181.56,2,Churned,True,95,3788,Competitor,Competitor offered more data
0511-JTEOY,Female,41,False,False,False,False,0,United States,California,Canyon Dam,95923,40.171312,-121.120605,86,Q3,False,0,1,Offer E,True,10.19,False,True,Fiber Optic,9,False,False,False,False,False,False,False,True,Month-to-Month,False,Mailed Check,71.1,71.1,0.0,0,10.19,81.28999999999999,2,Churned,True,91,5824,Competitor,Competitor made better offer
6532-YLWSI,Female,25,True,False,True,False,0,United States,California,Crescent Mills,95934,40.080342,-120.957805,178,Q3,True,1,53,Offer B,True,37.85,False,False,None,0,False,False,False,False,False,False,False,False,One Year,False,Bank Withdrawal,20.8,1021.8,0.0,0,2006.0500000000002,3027.8500000000004,3,Churned,True,78,4166,Price,Price too high
5175-AOBHI,Female,48,False,False,False,False,0,United States,California,Hamilton City,95951,39.732767,-122.042298,1931,Q3,False,0,4,None,True,15.07,False,True,Cable,16,False,False,False,False,False,False,False,True,Month-to-Month,True,Mailed Check,46.0,193.6,0.0,0,60.28,253.88,1,Churned,True,90,5246,Dissatisfaction,Lack of self-service on Website
5174-RNGBH,Female,27,True,False,False,False,0,United States,California,Live Oak,95953,39.258746,-121.77697,8695,Q3,False,0,9,None,True,24.81,False,True,Cable,69,False,True,False,True,True,False,False,False,Month-to-Month,False,Mailed Check,66.25,620.55,0.0,10,223.29,853.8399999999999,3,Churned,True,67,5515,Dissatisfaction,Network reliability
7270-BDIOA,Female,60,False,False,False,False,0,United States,California,Maxwell,95955,39.281194,-122.226568,1146,Q3,False,0,22,None,True,12.19,True,True,Fiber Optic,23,False,False,False,True,True,False,False,True,Month-to-Month,True,Bank Withdrawal,90.0,1993.8,0.0,0,268.18,2261.98,2,Churned,True,95,4739,Dissatisfaction,Limited range of services
9565-JSNFM,Male,39,False,False,False,False,0,United States,California,Meadow Valley,95956,39.937017,-121.058043,301,Q3,False,0,38,None,True,33.71,False,True,Fiber Optic,17,False,False,False,False,False,False,False,True,One Year,True,Bank Withdrawal,70.45,2597.6,0.0,0,1280.98,3878.58,3,Churned,True,82,5437,Price,Lack of affordable download/upload speed
0607-DAAHE,Male,62,False,False,False,False,0,United States,California,Olivehurst,95961,39.082568,-121.55325,6439,Q3,False,0,53,Offer B,True,26.21,False,False,None,0,False,False,False,False,False,False,False,False,Two Year,False,Bank Withdrawal,19.75,1052.35,0.0,0,1389.13,2441.48,3,Churned,True,66,6265,Price,Long distance charges
9732-KPKBW,Male,49,False,False,False,False,0,United States,California,Oroville,95966,39.473896,-121.415927,28382,Q3,False,0,1,None,True,31.16,False,True,DSL,11,True,False,False,True,False,False,False,True,Month-to-Month,True,Bank Withdrawal,53.95,53.95,0.0,0,31.16,85.11,1,Churned,True,90,2771,Price,Extra data charges
9560-ARGQJ,Female,40,False,False,False,False,0,United States,California,Quincy,95971,39.971228,-121.041166,6189,Q3,False,0,16,None,True,12.92,False,True,Fiber Optic,12,False,False,False,False,True,False,False,False,Month-to-Month,True,Bank Withdrawal,81.0,1312.15,0.0,0,206.72,1518.8700000000001,1,Churned,True,83,2335,Dissatisfaction,Product dissatisfaction
5134-IKDAY,Female,34,False,False,True,False,0,United States,California,Twain,95984,40.022184,-121.062384,73,Q3,True,1,1,None,True,11.08,False,True,Fiber Optic,13,False,False,False,False,False,False,False,True,Month-to-Month,True,Bank Withdrawal,69.8,69.8,0.0,0,11.08,80.88,3,Churned,True,96,2123,Dissatisfaction,Service dissatisfaction
5380-AFSSK,Female,44,False,False,False,False,0,United States,California,Bella Vista,96008,40.722733,-122.109666,899,Q3,False,0,5,None,True,46.45,True,True,Fiber Optic,10,False,False,False,False,True,True,True,True,Month-to-Month,True,Mailed Check,93.9,486.85,0.0,0,232.25,719.1,1,Churned,True,92,5435,Other,Don't know
8714-EUHJO,Female,39,False,False,True,False,0,United States,California,Castella,96017,41.121108,-122.336613,228,Q3,True,1,31,None,True,38.67,True,True,Cable,13,False,True,False,False,False,True,True,False,Month-to-Month,True,Bank Withdrawal,91.15,2995.45,0.0,0,1198.77,4194.219999999999,2,Churned,True,83,5219,Dissatisfaction,Poor expertise of online support
3721-CNEYS,Female,45,False,False,False,False,0,United States,California,Douglas City,96024,40.586588,-122.903677,960,Q3,False,0,2,None,True,15.33,False,True,Fiber Optic,26,False,False,False,False,False,False,False,True,Month-to-Month,True,Bank Withdrawal,70.95,137.95,0.0,0,30.66,168.60999999999999,1,Churned,True,94,5390,Dissatisfaction,Poor expertise of phone support
2568-OIADY,Female,26,True,False,True,False,0,United States,California,Escondido,92027,33.141265,-116.967221,48690,Q3,True,1,37,None,True,36.29,True,True,Fiber Optic,27,False,False,True,False,True,True,True,True,Month-to-Month,True,Bank Withdrawal,99.5,3762.0,0.0,0,1342.73,5104.73,1,Churned,True,92,4233,Competitor,Competitor made better offer
1193-RTSLK,Female,26,True,False,False,False,0,United States,California,Happy Camp,96039,41.831901,-123.487478,1294,Q3,False,0,38,None,True,36.18,False,True,Fiber Optic,48,True,True,True,False,False,False,True,True,Month-to-Month,True,Credit Card,83.9,3233.6,0.0,0,1374.84,4608.44,1,Churned,True,82,2157,Competitor,Competitor offered higher download speeds
5923-GXUOC,Male,37,False,False,False,False,0,United States,California,Fallbrook,92028,33.362575,-117.299644,42239,Q3,False,0,10,None,True,8.38,False,True,Fiber Optic,2,True,True,True,False,True,True,True,True,Month-to-Month,True,Bank Withdrawal,104.4,1081.45,0.0,0,83.80000000000001,1165.25,1,Churned,True,84,5035,Competitor,Competitor made better offer
4432-ADRLB,Male,46,False,False,False,False,0,United States,California,Fallbrook,92028,33.362575,-117.299644,42239,Q3,False,0,2,None,True,24.9,False,True,DSL,11,False,False,False,False,False,False,False,False,Month-to-Month,False,Mailed Check,44.65,74.9,0.0,10,49.8,134.7,1,Churned,True,91,4655,Competitor,Competitor made better offer
8993-PHFWD,Female,62,False,False,False,False,0,United States,California,Old Station,96071,40.656287,-121.428965,182,Q3,False,0,3,None,False,0.0,False,True,DSL,27,False,False,False,False,False,False,False,True,Month-to-Month,False,Bank Withdrawal,25.25,58.9,0.0,0,0.0,58.9,1,Churned,True,76,2088,Competitor,Competitor had better devices
1565-RHDJD,Female,21,True,False,False,False,0,United States,California,Palo Cedro,96073,40.582399,-122.195512,4931,Q3,False,0,4,None,True,41.72,True,True,Fiber Optic,69,False,True,True,False,False,False,True,True,Month-to-Month,False,Bank Withdrawal,84.05,333.55,0.0,0,166.88,500.43,3,Churned,True,95,5552,Competitor,Competitor offered higher download speeds
3765-JXVKY,Female,23,True,False,False,False,0,United States,California,Paynes Creek,96075,40.343213,-121.815412,433,Q3,False,0,1,Offer E,True,44.11,False,True,Fiber Optic,69,False,True,False,False,False,False,True,True,Month-to-Month,True,Bank Withdrawal,74.7,74.7,0.0,0,44.11,118.81,1,Churned,True,75,4692,Competitor,Competitor offered more data
7330-WZLNC,Female,25,True,False,False,False,0,United States,California,Red Bluff,96080,40.186772,-122.388361,26438,Q3,False,0,5,Offer E,True,1.49,True,True,Fiber Optic,51,False,True,False,False,True,False,True,True,Month-to-Month,True,Bank Withdrawal,90.8,455.5,0.0,0,7.45,462.95,3,Churned,True,73,5090,Competitor,Competitor offered more data
6635-MYYYZ,Female,59,False,False,False,False,0,United States,California,Trinity Center,96091,41.081847,-122.700545,734,Q3,False,0,30,None,True,43.01,False,True,Cable,4,True,True,True,True,True,True,True,False,One Year,False,Bank Withdrawal,85.35,2530.4,0.0,20,1290.3,3840.7,2,Churned,True,73,2313,Competitor,Competitor made better offer
5378-IKEEG,Female,47,False,False,False,False,0,United States,California,Eagleville,96110,41.280341,-120.150381,132,Q3,False,0,1,Offer E,False,0.0,False,True,Cable,2,False,False,False,False,True,False,False,True,Month-to-Month,True,Bank Withdrawal,35.75,35.75,0.0,0,0.0,35.75,3,Churned,True,70,3351,Price,Price too high
6413-XKKPU,Male,54,False,False,True,False,0,United States,California,Sierra City,96125,39.600599,-120.636358,348,Q3,True,1,17,None,True,19.19,False,True,Fiber Optic,22,True,False,True,False,True,False,False,True,Month-to-Month,True,Bank Withdrawal,89.4,1539.45,0.0,0,326.23,1865.68,1,Churned,True,96,2544,Dissatisfaction,Service dissatisfaction
1449-XQEMT,Male,33,False,False,False,False,0,United States,California,Susanville,96130,40.559177,-120.612113,19440,Q3,False,0,3,Offer E,True,15.12,False,False,None,0,False,False,False,False,False,False,False,False,Month-to-Month,True,Mailed Check,19.8,58.15,0.0,0,45.36,103.50999999999999,1,Churned,True,79,4323,Price,Long distance charges
2626-URJFX,Male,55,False,False,True,True,3,United States,California,Termo,96132,41.027281,-120.669427,72,Q3,True,1,4,Offer E,True,8.58,True,True,DSL,57,False,False,False,False,False,False,False,True,Month-to-Month,True,Bank Withdrawal,50.9,225.6,0.0,0,34.32,259.92,3,Churned,True,69,5691,Dissatisfaction,Network reliability
2612-RRIDN,Male,25,True,False,False,False,0,United States,California,Westwood,96137,40.271535,-121.018087,4158,Q3,False,0,4,Offer E,True,21.62,False,True,Fiber Optic,59,False,False,False,False,True,False,True,False,Month-to-Month,True,Bank Withdrawal,81.0,340.85,0.0,50,86.48,477.33000000000004,2,Churned,True,88,3591,Dissatisfaction,Limited range of services
4735-ASGMA,Male,55,False,False,False,False,0,United States,California,Carnelian Bay,96140,39.227434,-120.091806,1943,Q3,False,0,26,None,True,40.17,True,True,Fiber Optic,27,False,False,True,False,True,True,True,True,Month-to-Month,True,Bank Withdrawal,98.35,2515.3,0.0,0,1044.42,3559.7200000000003,1,Churned,True,91,4997,Competitor,Competitor had better devices
3669-LVWZB,Male,20,True,False,False,False,0,United States,California,Tahoma,96142,39.061227,-120.179546,1291,Q3,False,0,5,None,False,0.0,False,True,DSL,59,False,True,False,False,True,True,True,True,Month-to-Month,True,Mailed Check,51.0,305.95,0.0,0,0.0,305.95,2,Churned,True,86,4630,Price,Long distance charges
6892-EZDTG,Female,55,False,False,True,False,0,United States,California,Kings Beach,96143,39.246654,-120.029273,4806,Q3,True,1,4,Offer E,True,21.81,True,True,Fiber Optic,14,False,True,False,False,True,False,False,True,Month-to-Month,True,Bank Withdrawal,91.65,365.4,0.0,0,87.24,452.64,2,Churned,True,90,2140,Price,Extra data charges
9725-SCPZG,Male,47,False,False,False,False,0,United States,California,South Lake Tahoe,96150,38.911577,-120.106169,33038,Q3,False,0,1,Offer E,True,1.13,False,True,Fiber Optic,6,False,False,False,False,True,True,True,True,Month-to-Month,True,Bank Withdrawal,90.85,90.85,0.0,0,1.13,91.97999999999999,3,Churned,True,80,5086,Price,Price too high
5884-GCYMI,Male,62,False,False,False,False,0,United States,California,San Diego,92130,32.957195,-117.202542,28201,Q3,False,0,1,Offer E,True,38.53,False,True,Fiber Optic,20,False,False,False,False,False,False,False,True,Month-to-Month,False,Mailed Check,69.4,69.4,0.0,0,38.53,107.93,1,Churned,True,91,2847,Competitor,Competitor made better offer
7853-GVUDZ,Female,55,False,False,True,True,1,United States,California,Los Angeles,90004,34.076259,-118.310715,67852,Q3,True,1,1,Offer E,True,3.09,False,False,None,0,False,False,False,False,False,False,False,False,Month-to-Month,True,Credit Card,20.15,20.15,0.0,0,3.09,23.24,2,Churned,True,70,4277,Price,Long distance charges
3943-KDREE,Female,48,False,False,False,False,0,United States,California,Los Angeles,90010,34.062125,-118.315709,1957,Q3,False,0,26,None,True,17.53,True,True,Fiber Optic,15,False,False,False,False,False,False,False,True,Month-to-Month,True,Bank Withdrawal,74.95,1834.95,0.0,0,455.78000000000003,2290.73,2,Churned,True,76,2934,Other,Don't know
9239-ZBZZV,Female,23,True,False,False,False,0,United States,California,Los Angeles,90011,34.00709,-118.258681,101215,Q3,False,0,6,Offer E,False,0.0,False,True,DSL,71,False,False,True,False,True,True,True,True,Month-to-Month,True,Bank Withdrawal,47.95,305.1,0.0,0,0.0,305.1,1,Churned,True,80,2240,Competitor,Competitor had better devices
4398-HSCJH,Female,57,False,False,False,False,0,United States,California,Los Angeles,90013,34.044639,-118.240413,9732,Q3,False,0,3,Offer E,True,3.64,True,True,DSL,25,False,False,False,True,True,False,False,True,Month-to-Month,True,Bank Withdrawal,63.6,155.65,0.0,0,10.92,166.57,1,Churned,True,70,3155,Competitor,Competitor offered higher download speeds
4430-UZIPO,Male,44,False,False,False,False,0,United States,California,San Diego,92121,32.898613,-117.202937,4258,Q3,False,0,3,Offer E,False,0.0,False,True,DSL,21,False,True,False,True,False,False,False,True,Month-to-Month,True,Mailed Check,36.85,108.7,0.0,0,0.0,108.7,1,Churned,True,91,5825,Competitor,Competitor made better offer
4855-SNKMY,Female,31,False,False,False,False,0,United States,California,Los Angeles,90024,34.066303,-118.435479,44150,Q3,False,0,1,Offer E,True,4.41,False,True,DSL,30,False,False,False,False,False,False,False,True,Month-to-Month,True,Bank Withdrawal,44.1,44.1,0.0,0,4.41,48.510000000000005,3,Churned,True,70,5955,Competitor,Competitor made better offer
8008-HAWED,Male,38,False,False,False,False,0,United States,California,Los Angeles,90027,34.127194,-118.295647,48727,Q3,False,0,14,Offer D,False,0.0,False,True,Cable,6,False,False,True,False,True,True,True,False,Month-to-Month,True,Bank Withdrawal,50.75,712.75,0.0,10,0.0,722.75,1,Churned,True,82,4883,Competitor,Competitor had better devices
1502-XFCVR,Female,57,False,False,False,False,0,United States,California,Los Angeles,90038,34.088017,-118.327168,32562,Q3,False,0,58,Offer B,True,14.99,False,True,Fiber Optic,12,True,True,True,False,True,True,True,True,One Year,True,Bank Withdrawal,106.45,6145.85,0.0,0,869.42,7015.27,1,Churned,True,82,5902,Competitor,Competitor offered higher download speeds
9692-TUSXH,Female,23,True,False,False,False,0,United States,California,Los Angeles,90041,34.137412,-118.207607,27866,Q3,False,0,18,Offer D,True,35.7,False,True,Fiber Optic,26,True,False,False,False,True,True,True,True,Month-to-Month,True,Bank Withdrawal,96.05,1740.7,0.0,0,642.6,2383.3,1,Churned,True,90,5581,Competitor,Competitor offered higher download speeds
7912-SYRQT,Female,35,False,False,False,False,0,United States,California,Los Angeles,90042,34.11572,-118.192754,64672,Q3,False,0,7,Offer E,True,18.99,True,True,Fiber Optic,23,False,False,False,False,False,False,False,True,Month-to-Month,True,Bank Withdrawal,75.1,552.95,0.0,0,132.92999999999998,685.88,2,Churned,True,96,5514,Competitor,Competitor offered more data
8292-TYSPY,Male,55,False,False,False,False,0,United States,California,Los Angeles,90048,34.072945,-118.37267,21739,Q3,False,0,19,Offer D,True,4.3,False,True,Cable,23,False,False,True,True,False,False,False,False,Month-to-Month,True,Credit Card,55.0,1046.5,0.0,30,81.7,1158.2,2,Churned,True,73,4539,Competitor,Competitor offered more data
1867-BDVFH,Male,35,False,False,True,False,0,United States,California,Los Angeles,90056,33.987945,-118.370442,8115,Q3,True,1,11,Offer D,True,9.14,True,True,Fiber Optic,19,False,False,False,False,False,False,False,True,Month-to-Month,True,Bank Withdrawal,74.35,834.2,0.0,0,100.54,934.74,2,Churned,True,80,5075,Competitor,Competitor made better offer
2359-QWQUL,Female,35,False,False,True,False,0,United States,California,Los Angeles,90058,34.001617,-118.222274,3642,Q3,True,1,39,None,True,9.51,False,True,Fiber Optic,7,True,False,True,True,True,True,True,True,One Year,True,Credit Card,104.7,4134.85,0.0,0,370.89,4505.740000000001,2,Churned,True,68,2371,Competitor,Competitor made better offer
9103-TCIHJ,Female,60,False,False,False,False,0,United States,California,Los Angeles,90059,33.927254,-118.249826,38128,Q3,False,0,15,Offer D,True,40.66,True,True,DSL,8,True,False,False,False,False,False,False,True,Month-to-Month,True,Mailed Check,55.7,899.8,0.0,0,609.9,1509.6999999999998,2,Churned,True,73,4519,Price,Price too high
4140-WJAWW,Female,57,False,False,False,False,0,United States,California,Los Angeles,90071,34.052917,-118.255178,21,Q3,False,0,5,None,True,6.17,False,False,None,0,False,False,False,False,False,False,False,False,Month-to-Month,False,Credit Card,19.85,108.05,0.0,0,30.85,138.9,1,Churned,True,91,3799,Price,Long distance charges
6653-CBBOM,Female,57,False,False,False,False,0,United States,California,Compton,90221,33.885811,-118.206459,51387,Q3,False,0,1,Offer E,True,15.92,False,True,Fiber Optic,11,False,False,False,False,False,False,False,True,Month-to-Month,True,Bank Withdrawal,70.3,70.3,0.0,0,15.92,86.22,1,Churned,True,88,5963,Dissatisfaction,Service dissatisfaction
6101-IMRMM,Male,53,False,False,False,False,0,United States,California,El Segundo,90245,33.917145,-118.401554,16041,Q3,False,0,6,Offer E,True,16.58,False,True,Fiber Optic,17,False,False,True,False,True,True,True,False,Month-to-Month,False,Mailed Check,94.5,575.45,0.0,10,99.47999999999999,684.9300000000001,2,Churned,True,91,3469,Dissatisfaction,Network reliability
8943-URTMR,Female,56,False,False,False,False,0,United States,California,Lawndale,90260,33.88856,-118.351813,33300,Q3,False,0,2,Offer E,True,29.04,False,True,Fiber Optic,21,False,False,False,False,True,False,False,True,Month-to-Month,True,Mailed Check,79.65,152.7,0.0,0,58.08,210.77999999999997,2,Churned,True,91,5082,Price,Lack of affordable download/upload speed
2955-PSXOE,Female,48,False,False,False,False,0,United States,California,Topanga,90290,34.115192,-118.61017,5451,Q3,False,0,1,None,True,43.52,False,False,None,0,False,False,False,False,False,False,False,False,Month-to-Month,True,Bank Withdrawal,20.2,20.2,0.0,0,43.52,63.72,2,Churned,True,91,3061,Price,Price too high
7762-URZQH,Male,30,False,False,True,False,0,United States,California,Venice,90291,33.991782,-118.479229,31021,Q3,False,0,66,None,True,23.51,True,True,Fiber Optic,52,True,False,True,False,True,True,True,True,Two Year,True,Credit Card,106.05,6981.35,0.0,0,1551.66,8533.01,2,Churned,True,83,5602,Dissatisfaction,Product dissatisfaction
6907-NZZIJ,Female,54,False,False,False,False,0,United States,California,Santa Monica,90402,34.035849,-118.503508,11509,Q3,False,0,36,None,True,13.35,True,True,Fiber Optic,7,False,True,False,False,True,True,True,False,Month-to-Month,True,Bank Withdrawal,99.15,3615.6,0.0,30,480.59999999999997,4126.2,1,Churned,True,75,4188,Competitor,Competitor had better devices
